overall_qual,gr_liv_area,exter_qual,kitchen_qual,total_bsmt_sf,garage_area,garage_cars,1st_flr_sf,bsmt_qual,year_built,garage_finish,garage_yr_blt,year_remod/add,fireplace_qu,full_bath,foundation_PConc,mas_vnr_area,totrms_abvgrd
5,672,3,3,672.0,240.0,1.0,672,3,1940,1,1940.0,1997,0,1,1,0.0,4
5,1621,3,3,1621.0,478.0,2.0,1621,4,1975,2,1975.0,1975,2,2,0,161.0,7
8,1734,4,5,1734.0,928.0,3.0,1734,5,2007,2,2007.0,2007,4,2,1,328.0,7
5,2138,3,3,849.0,360.0,2.0,1075,3,1898,1,1910.0,1965,0,2,1,0.0,11
6,2009,3,3,672.0,795.0,3.0,1337,3,1928,1,1928.0,1950,4,2,1,0.0,8
4,1225,3,3,950.0,0.0,0.0,1225,3,1959,0,1959.0,1959,0,1,0,0.0,6
6,1362,3,3,1362.0,504.0,2.0,1362,3,1961,1,1961.0,1961,3,1,0,491.0,6
5,1134,3,3,756.0,240.0,1.0,756,3,1940,1,1940.0,1950,0,1,0,0.0,7
7,2082,3,4,1362.0,484.0,2.0,1362,4,2003,1,2003.0,2003,0,2,1,0.0,6
5,1524,3,3,874.0,315.0,1.0,874,3,1958,1,1958.0,1958,0,1,0,180.0,7
5,1800,3,3,1800.0,0.0,0.0,1800,3,1961,0,1961.0,1961,0,2,0,0.0,10
8,2582,4,4,1389.0,758.0,3.0,1411,4,1998,3,1998.0,1999,3,2,1,0.0,9
7,1661,3,4,1649.0,598.0,2.0,1661,4,1998,2,1998.0,1998,0,2,1,442.0,6
5,1576,3,4,1324.0,528.0,2.0,1072,3,1923,2,1923.0,2004,3,1,0,0.0,6
4,960,3,3,672.0,288.0,1.0,960,3,1956,1,1956.0,1956,0,1,0,0.0,5
6,1604,3,3,926.0,470.0,2.0,926,3,1997,3,1997.0,1998,3,2,1,0.0,7
1,904,2,2,683.0,0.0,0.0,904,2,1922,0,1922.0,1950,0,0,0,0.0,4
6,1196,3,4,684.0,528.0,2.0,684,3,1920,1,2005.0,2000,0,1,0,0.0,7
3,729,4,3,270.0,0.0,0.0,729,3,1935,0,1935.0,2003,0,1,0,0.0,5
6,1362,4,4,1362.0,460.0,2.0,1362,4,2005,2,2005.0,2006,4,2,1,256.0,6
5,1964,3,3,940.0,0.0,0.0,1024,3,1911,0,1911.0,1950,0,1,1,0.0,7
4,1296,3,3,0.0,516.0,2.0,1296,0,1967,1,1967.0,1967,0,2,0,0.0,6
5,1287,3,3,624.0,440.0,2.0,624,4,1992,1,2001.0,1992,0,1,1,0.0,6
5,1252,3,3,504.0,576.0,2.0,936,2,1908,1,1986.0,1991,0,1,1,0.0,5
9,1905,5,5,1905.0,788.0,3.0,1905,5,2006,3,2006.0,2006,4,2,1,302.0,8
5,1130,3,3,1120.0,720.0,2.0,1130,3,1920,1,1970.0,1950,4,1,0,0.0,5
7,1659,4,4,831.0,484.0,2.0,831,4,2004,2,2004.0,2004,0,2,1,122.0,8
4,894,3,3,894.0,400.0,2.0,894,3,1954,1,1999.0,1954,0,1,0,0.0,5
4,1701,2,2,600.0,0.0,0.0,1101,2,1920,0,1920.0,1950,0,2,0,0.0,8
4,869,3,2,440.0,0.0,0.0,869,4,1923,0,1923.0,1958,0,1,1,0.0,4
5,1008,3,4,923.0,678.0,2.0,1008,4,1977,3,1977.0,1977,2,1,1,144.0,4
3,1733,3,3,0.0,452.0,2.0,1733,0,1955,1,1955.0,1955,4,2,0,0.0,8
5,1568,3,3,1568.0,440.0,2.0,1568,3,1967,1,1967.0,1967,0,1,0,0.0,7
8,3238,4,4,2033.0,666.0,3.0,2053,4,1995,3,1996.0,1996,5,2,1,579.0,9
6,1772,3,3,928.0,492.0,2.0,928,4,1998,2,1998.0,1998,3,2,1,120.0,7
5,864,3,3,864.0,312.0,1.0,864,3,1967,3,1967.0,1967,0,1,1,0.0,5
6,1639,3,4,747.0,240.0,1.0,892,3,1946,1,1946.0,1950,4,1,0,0.0,6
8,2715,5,4,1142.0,831.0,2.0,1175,3,1976,3,1994.0,1996,3,3,0,289.0,11
5,1112,3,3,585.0,226.0,1.0,687,3,1934,1,1934.0,1950,0,2,1,0.0,6
5,1347,3,4,1347.0,551.0,2.0,1347,3,1957,1,1957.0,1957,0,1,0,0.0,6
5,964,3,3,964.0,784.0,2.0,964,3,1961,3,1985.0,1961,2,1,0,56.0,5
6,2872,3,3,1330.0,619.0,2.0,1542,4,1977,3,1977.0,1995,3,2,0,424.0,11
6,1167,3,4,1158.0,400.0,2.0,1167,4,1992,2,1992.0,1992,0,2,1,106.0,6
7,1524,3,3,1524.0,478.0,2.0,1524,4,1979,3,1979.0,1979,4,2,0,0.0,7
5,936,3,3,936.0,672.0,2.0,936,4,1980,1,1980.0,1980,0,1,0,180.0,4
7,2696,4,5,1264.0,792.0,3.0,1282,5,2007,3,2007.0,2007,4,2,1,220.0,10
4,1482,3,3,954.0,609.0,2.0,1482,3,1954,1,1956.0,1968,4,2,0,60.0,6
5,768,3,3,768.0,396.0,2.0,768,4,1972,1,1988.0,2007,0,1,0,0.0,5
8,1468,4,4,1468.0,898.0,3.0,1468,4,2008,3,2008.0,2009,4,2,1,72.0,6
5,1044,3,3,912.0,372.0,2.0,1044,3,1968,3,1990.0,1968,2,1,0,0.0,5
5,1036,3,3,1036.0,312.0,1.0,1036,3,1953,2,1953.0,1953,0,1,0,88.0,5
5,1360,3,3,680.0,330.0,1.0,680,3,1910,1,1910.0,2003,0,1,0,0.0,6
6,1392,3,3,1392.0,458.0,2.0,1392,3,1957,2,1957.0,1957,4,1,0,387.0,6
7,1950,4,4,975.0,576.0,2.0,975,4,1997,2,1997.0,1998,3,2,1,1600.0,7
7,1344,3,3,1344.0,784.0,4.0,1344,4,1997,3,1997.0,1998,0,2,1,200.0,8
5,1484,3,3,1484.0,487.0,2.0,1484,4,1971,1,1971.0,1971,3,2,0,0.0,7
7,1760,4,4,1760.0,583.0,2.0,1760,4,2003,3,2003.0,2004,4,2,1,418.0,8
7,2322,4,3,1037.0,400.0,2.0,1037,4,1999,3,1999.0,2000,3,2,1,0.0,8
8,1742,4,4,1742.0,564.0,2.0,1742,4,1985,2,1985.0,1985,3,2,1,0.0,5
5,1376,3,3,768.0,240.0,1.0,968,3,1941,1,1941.0,1950,4,1,0,0.0,6
5,1086,3,3,1024.0,484.0,2.0,1086,3,1966,2,1966.0,1966,4,1,0,1047.0,6
5,1656,3,3,660.0,180.0,1.0,808,2,1916,1,1916.0,1987,0,2,0,0.0,8
8,2122,4,4,2108.0,938.0,3.0,2122,4,2007,3,2007.0,2007,5,2,1,0.0,7
5,1522,3,3,1008.0,0.0,0.0,1008,3,1926,0,1926.0,1950,0,2,0,0.0,7
7,1696,3,3,1696.0,625.0,2.0,1696,4,1971,3,1971.0,1971,3,2,0,652.0,7
8,2078,4,5,1034.0,836.0,3.0,1050,5,2007,3,2008.0,2008,4,2,1,100.0,8
5,1466,3,4,796.0,566.0,2.0,1096,2,1936,1,1950.0,1989,3,2,0,0.0,7
5,876,3,3,876.0,576.0,2.0,876,2,1951,1,1972.0,1951,3,1,0,0.0,5
7,1737,4,4,851.0,578.0,2.0,851,4,2006,2,2006.0,2006,0,2,1,0.0,7
7,1662,4,5,1652.0,711.0,3.0,1662,4,2006,2,2006.0,2007,4,2,1,0.0,8
6,2267,4,4,1010.0,390.0,2.0,1010,4,2002,2,2002.0,2002,3,2,1,0.0,8
5,1584,3,3,1584.0,506.0,2.0,1584,3,1967,1,1967.0,1967,0,2,0,0.0,8
1,334,2,2,0.0,0.0,0.0,334,0,1946,0,1946.0,1950,0,1,0,0.0,2
4,796,3,3,796.0,0.0,0.0,796,3,1922,0,1922.0,1950,0,1,0,0.0,5
7,1812,4,3,952.0,469.0,2.0,952,4,2002,2,2002.0,2002,3,2,1,0.0,7
6,1092,3,3,525.0,264.0,1.0,525,3,1972,1,1972.0,1972,0,1,0,504.0,6
5,1632,3,3,1632.0,576.0,2.0,1632,3,1967,1,1967.0,1967,0,2,0,0.0,8
7,3082,3,3,824.0,672.0,2.0,1687,3,1920,3,1970.0,1970,3,2,0,0.0,12
7,1665,4,4,813.0,562.0,2.0,822,4,2007,2,2007.0,2007,0,2,1,0.0,7
6,1743,4,3,702.0,539.0,2.0,1041,3,1968,1,1968.0,1968,4,1,0,365.0,7
8,2048,4,4,1054.0,552.0,2.0,1072,5,2003,1,2003.0,2004,4,2,1,0.0,8
7,1314,4,4,1314.0,626.0,2.0,1314,4,2007,2,2008.0,2008,4,2,1,166.0,6
7,1405,4,4,1405.0,478.0,2.0,1405,4,2003,2,2003.0,2003,4,2,1,163.0,6
7,1027,4,4,931.0,0.0,0.0,1027,3,1920,0,1920.0,2006,3,1,0,0.0,5
5,1324,3,4,741.0,180.0,1.0,741,3,1930,1,1930.0,1984,0,1,0,0.0,7
6,1074,3,4,663.0,467.0,1.0,1074,3,1950,1,1987.0,1987,3,1,0,0.0,6
5,1422,3,3,925.0,576.0,2.0,1422,3,1970,1,1988.0,1990,0,1,0,0.0,7
6,1200,3,3,1200.0,312.0,1.0,1200,3,1923,1,1923.0,1950,0,1,0,0.0,7
7,1690,4,4,560.0,624.0,2.0,930,3,1910,1,2008.0,2008,0,2,1,0.0,5
6,1212,3,3,506.0,492.0,2.0,1212,4,1977,1,1978.0,1995,3,1,0,46.0,6
6,1105,3,3,1105.0,308.0,1.0,1105,3,1957,1,1957.0,1957,0,1,0,143.0,5
4,1092,3,3,546.0,253.0,1.0,546,3,1972,1,1972.0,1972,0,1,0,0.0,5
6,1358,4,4,1358.0,484.0,2.0,1358,4,2005,2,2005.0,2005,4,2,1,240.0,6
8,1908,4,4,967.0,431.0,2.0,993,4,2002,3,2002.0,2002,0,2,1,0.0,9
6,1796,3,3,794.0,546.0,2.0,882,4,1998,2,1998.0,1998,0,2,1,0.0,7
5,1800,3,3,1800.0,0.0,0.0,1800,3,1961,0,1961.0,1961,0,2,0,0.0,10
6,1608,3,4,976.0,216.0,1.0,1160,3,1925,1,1925.0,1990,4,2,0,0.0,7
4,1620,3,3,1281.0,490.0,2.0,1620,3,1976,1,1993.0,1993,3,2,0,0.0,8
5,1111,3,3,616.0,200.0,1.0,616,3,1941,1,1941.0,1950,0,1,0,0.0,5
7,1501,3,3,744.0,440.0,2.0,757,4,1999,1,1999.0,1999,0,2,1,360.0,6
5,1588,4,4,725.0,561.0,2.0,725,4,2007,1,2007.0,2007,0,3,0,0.0,8
5,1235,3,3,1235.0,480.0,2.0,1235,3,1961,1,1961.0,1961,0,1,0,203.0,6
5,1325,3,4,409.0,576.0,2.0,1325,3,1948,1,1996.0,2005,3,2,0,0.0,6
8,2234,4,4,1160.0,768.0,3.0,1205,4,2000,2,2000.0,2000,3,2,1,322.0,7
7,2260,4,4,1306.0,533.0,2.0,1306,5,1996,2,1996.0,1997,0,2,1,0.0,7
5,1109,3,3,372.0,288.0,1.0,576,3,1971,1,1971.0,2005,0,1,0,82.0,5
5,1000,3,3,1000.0,575.0,2.0,1000,4,1963,1,1993.0,1963,3,1,0,0.0,4
6,1045,3,3,516.0,462.0,2.0,529,4,1980,1,1980.0,1980,3,1,0,0.0,5
5,858,3,3,858.0,0.0,0.0,858,3,1958,0,1958.0,2008,0,1,0,0.0,4
6,1337,4,4,1405.0,522.0,2.0,1337,4,1997,3,1997.0,1998,3,2,1,0.0,5
4,1315,3,3,808.0,436.0,2.0,838,2,1958,2,1958.0,1958,0,2,0,0.0,5
6,1326,4,4,1326.0,427.0,2.0,1326,4,2006,3,2006.0,2006,0,2,1,0.0,6
7,1200,3,4,600.0,480.0,2.0,520,4,2005,2,2005.0,2005,0,2,1,0.0,4
6,848,4,4,848.0,420.0,2.0,848,4,2003,3,2003.0,2003,0,1,1,170.0,4
5,796,3,3,796.0,336.0,1.0,796,4,1972,1,1998.0,1972,0,1,0,0.0,4
5,1432,3,3,716.0,531.0,2.0,716,4,1977,3,1977.0,1977,4,1,1,0.0,6
5,1344,3,3,672.0,468.0,1.0,672,3,1920,1,1964.0,1997,0,1,0,0.0,6
7,1432,4,4,716.0,432.0,2.0,716,4,2004,3,2004.0,2005,4,2,1,0.0,6
7,1364,4,4,1364.0,484.0,2.0,1364,4,2005,2,2005.0,2005,4,2,1,240.0,6
5,984,3,3,984.0,310.0,1.0,984,3,1965,1,1965.0,1965,0,1,0,0.0,5
5,864,3,3,864.0,308.0,1.0,864,3,1959,1,1960.0,1959,0,1,0,0.0,5
9,1612,4,5,1612.0,556.0,2.0,1612,5,2006,3,2006.0,2006,4,2,1,165.0,6
6,1003,3,3,1003.0,588.0,2.0,1003,3,1984,1,1984.0,1984,0,1,0,0.0,6
5,1200,3,3,1200.0,246.0,1.0,1200,3,1950,3,1950.0,1950,0,1,0,0.0,6
7,1368,4,4,1368.0,474.0,2.0,1368,4,2005,2,2005.0,2006,4,2,1,94.0,6
5,1640,3,3,0.0,394.0,2.0,1640,0,1950,2,1950.0,1950,4,1,0,0.0,7
6,1838,3,3,1838.0,721.0,3.0,1838,4,1997,1,1998.0,1998,0,2,1,0.0,8
6,1456,4,3,855.0,440.0,2.0,855,4,1978,3,1978.0,1978,3,2,0,0.0,6
6,1368,3,3,684.0,216.0,1.0,684,3,1910,1,1930.0,1993,0,1,0,0.0,7
6,1487,3,3,735.0,220.0,1.0,798,3,1945,1,1949.0,1950,4,1,0,0.0,7
4,1154,3,4,796.0,240.0,1.0,796,3,1922,1,1922.0,2007,0,1,0,0.0,7
5,1020,4,3,980.0,528.0,2.0,1020,3,1964,1,1970.0,2001,1,2,0,50.0,5
5,1440,3,3,540.0,352.0,1.0,889,3,1900,1,1940.0,1950,0,1,0,0.0,6
6,1236,4,4,600.0,480.0,2.0,600,4,2005,2,2005.0,2005,0,2,1,216.0,4
6,1664,3,3,1004.0,420.0,2.0,1004,3,1947,1,1950.0,1950,4,2,0,0.0,7
4,1100,3,3,1100.0,312.0,1.0,1100,3,1960,2,1960.0,1960,1,1,1,0.0,6
6,1488,3,3,1008.0,430.0,2.0,1488,3,1964,3,1964.0,1964,4,1,0,112.0,7
5,1453,3,4,835.0,240.0,1.0,955,3,1942,1,1942.0,1950,2,1,0,300.0,7
7,1442,4,4,910.0,719.0,2.0,1442,4,1990,3,1990.0,1991,3,2,1,0.0,6
5,900,3,3,882.0,280.0,1.0,900,3,1967,1,1970.0,1967,0,1,0,31.0,5
6,1045,3,3,1045.0,264.0,1.0,1045,3,1963,2,1963.0,1963,2,1,0,0.0,6
6,1419,4,4,1487.0,543.0,2.0,1419,4,2002,3,2002.0,2002,0,2,1,0.0,4
5,1452,3,3,1420.0,572.0,2.0,1452,4,1964,1,1964.0,1980,3,1,0,30.0,6
5,1464,3,3,520.0,480.0,2.0,1464,4,1963,2,1997.0,1999,3,2,0,0.0,6
9,1746,5,5,1746.0,758.0,3.0,1746,5,2006,3,2006.0,2007,4,2,1,160.0,7
5,1536,3,3,928.0,480.0,2.0,928,3,1930,1,1930.0,1950,4,2,0,0.0,7
7,1734,4,4,1734.0,660.0,2.0,1734,4,2005,3,2005.0,2005,0,2,1,0.0,7
8,1976,4,4,1976.0,908.0,3.0,1976,5,2006,2,2006.0,2007,5,2,1,304.0,7
7,1212,4,4,1212.0,573.0,2.0,1212,4,2001,2,2001.0,2001,0,2,1,0.0,6
5,1052,3,3,1052.0,288.0,1.0,1052,3,1968,2,1968.0,1968,0,1,0,168.0,5
5,1057,3,3,1057.0,576.0,2.0,1057,3,1962,3,1977.0,1962,0,1,0,0.0,6
6,1609,3,3,1000.0,305.0,1.0,1068,3,1953,1,1953.0,1953,0,1,0,0.0,7
7,1668,3,4,672.0,252.0,1.0,1195,3,1945,1,1945.0,1950,0,1,0,0.0,8
5,924,3,3,924.0,280.0,1.0,924,4,1975,1,1981.0,1975,0,1,0,0.0,5
6,1229,3,3,561.0,462.0,2.0,561,4,1980,3,1980.0,1980,3,1,0,0.0,5
4,882,3,3,882.0,0.0,0.0,882,3,1956,0,1956.0,1956,0,1,0,0.0,4
7,1352,4,4,1352.0,466.0,2.0,1352,5,2006,2,2006.0,2007,4,2,1,0.0,5
5,948,3,3,948.0,300.0,1.0,948,3,1968,1,1968.0,1968,0,1,1,0.0,6
5,864,3,3,864.0,440.0,1.0,864,3,1961,1,1961.0,1961,0,1,0,0.0,5
7,1700,4,4,430.0,450.0,1.0,880,4,1980,3,1980.0,1981,0,2,1,0.0,7
5,1276,3,3,1276.0,350.0,1.0,1276,3,1958,1,1958.0,1958,0,1,0,0.0,5
7,1626,4,4,1602.0,534.0,2.0,1626,4,1994,2,1994.0,1994,3,2,1,251.0,7
2,480,3,3,480.0,308.0,1.0,480,3,1949,1,1958.0,1950,0,0,0,0.0,4
6,1012,3,3,976.0,0.0,0.0,1012,4,1975,0,1975.0,1975,0,2,0,355.0,4
5,889,3,3,864.0,484.0,2.0,889,3,1984,1,1984.0,1984,0,1,0,0.0,6
6,1117,3,3,1029.0,542.0,2.0,1117,3,1977,2,1977.0,1977,2,1,0,0.0,6
8,2452,4,4,1117.0,691.0,3.0,1132,5,2004,3,2004.0,2005,4,3,1,132.0,9
7,2365,4,5,1803.0,551.0,2.0,2365,4,1971,3,1971.0,2009,4,2,0,0.0,7
5,912,3,4,912.0,576.0,2.0,912,3,1965,1,1992.0,2008,0,1,0,300.0,5
8,1567,4,5,1520.0,648.0,3.0,1567,4,2006,3,2006.0,2006,4,2,1,0.0,7
5,1360,3,3,384.0,572.0,2.0,1360,3,1955,1,1962.0,1955,3,1,0,0.0,6
6,1525,4,4,756.0,440.0,2.0,769,4,2000,1,2000.0,2000,3,2,1,456.0,5
5,1200,3,3,780.0,0.0,0.0,780,4,1930,0,1930.0,1950,0,1,0,0.0,7
7,1073,3,3,1073.0,246.0,1.0,1073,4,2004,1,2004.0,2004,0,2,1,0.0,4
5,1159,3,3,1051.0,336.0,1.0,1159,3,1968,1,1968.0,1968,2,1,0,188.0,7
4,1540,3,2,1190.0,352.0,1.0,1040,3,1955,1,2002.0,1955,0,1,1,0.0,7
5,894,3,3,894.0,308.0,1.0,894,4,1977,1,1979.0,1977,0,1,0,0.0,5
7,1674,4,4,814.0,663.0,2.0,814,4,2000,2,2000.0,2000,0,2,1,0.0,7
4,1092,3,3,546.0,286.0,1.0,546,3,1970,1,1970.0,1970,0,1,0,80.0,6
6,1430,3,3,1430.0,484.0,2.0,1430,3,1974,1,1974.0,1974,3,2,0,144.0,6
6,1040,3,3,960.0,616.0,2.0,1040,3,1978,1,1979.0,1978,2,1,0,200.0,6
7,1494,4,4,1494.0,840.0,3.0,1494,4,2006,2,2006.0,2007,4,2,1,306.0,7
5,1075,3,4,981.0,440.0,2.0,1075,4,1963,1,1996.0,1963,0,1,0,0.0,6
5,992,3,4,992.0,294.0,1.0,992,3,1967,2,1967.0,2005,0,1,0,0.0,6
8,2520,4,4,1338.0,796.0,3.0,1352,4,1993,2,1993.0,1993,3,2,1,0.0,10
6,1146,3,3,1083.0,294.0,1.0,1146,3,1963,1,1963.0,1963,4,1,0,379.0,6
8,2448,4,4,1629.0,711.0,3.0,1686,4,1994,2,1994.0,2005,3,2,1,528.0,8
7,1958,4,4,1026.0,936.0,3.0,1026,4,2005,3,2005.0,2005,4,2,1,0.0,9
4,630,3,3,630.0,0.0,0.0,630,4,1970,0,1970.0,1970,0,1,0,0.0,3
5,1792,3,3,896.0,0.0,0.0,896,4,1974,0,1974.0,1974,0,2,0,0.0,8
9,1565,5,5,1560.0,556.0,2.0,1565,5,2005,2,2005.0,2005,4,2,1,278.0,6
8,1595,4,4,1595.0,880.0,3.0,1595,4,2005,2,2005.0,2006,4,2,1,226.0,6
4,1680,3,4,1680.0,628.0,2.0,1680,4,1995,1,1996.0,1996,0,2,1,0.0,7
6,1040,2,3,1040.0,480.0,2.0,1040,3,1967,2,1967.0,1967,1,1,0,0.0,6
8,2531,4,4,1318.0,752.0,3.0,1328,4,1995,2,1995.0,1995,3,2,1,513.0,9
8,2538,4,4,1325.0,933.0,3.0,1335,4,1996,2,1996.0,1997,3,2,1,526.0,8
6,987,3,3,483.0,264.0,1.0,483,3,1973,1,1973.0,1973,0,1,0,504.0,5
6,1755,3,3,840.0,530.0,2.0,840,4,1999,2,1999.0,1999,3,2,1,148.0,7
5,1152,3,3,1152.0,636.0,2.0,1152,3,1953,1,1971.0,1953,0,1,0,84.0,6
7,1884,4,5,926.0,581.0,2.0,1016,4,2003,2,2003.0,2003,5,2,1,0.0,7
7,1923,4,4,750.0,564.0,2.0,1061,4,1992,2,1992.0,1992,3,2,1,0.0,8
7,1611,4,4,1569.0,1231.0,3.0,1611,4,2002,2,2002.0,2002,0,2,1,0.0,6
5,1437,4,4,1437.0,528.0,2.0,1437,4,1976,2,1976.0,2004,2,2,0,0.0,6
7,2075,4,4,1148.0,473.0,2.0,1091,4,1993,1,1993.0,1993,4,2,1,194.0,8
7,1670,4,4,1670.0,690.0,3.0,1670,4,2006,2,2006.0,2006,4,2,1,27.0,7
8,2140,4,4,2140.0,894.0,3.0,2140,4,2006,3,2006.0,2007,0,2,1,0.0,8
5,1265,3,4,1219.0,502.0,2.0,1265,3,1965,2,1965.0,1999,4,2,1,0.0,6
5,3086,3,5,1598.0,0.0,0.0,1636,3,1946,0,1946.0,1994,4,3,0,0.0,12
3,968,3,3,600.0,0.0,0.0,600,3,1910,0,1910.0,1950,0,1,0,0.0,6
8,1312,4,4,1267.0,471.0,2.0,1312,5,2001,1,2001.0,2001,0,2,1,86.0,5
7,2787,3,3,1168.0,820.0,4.0,1168,5,2000,3,2000.0,2000,3,4,1,23.0,8
7,1733,4,4,847.0,433.0,2.0,847,4,2003,3,2003.0,2003,4,2,1,0.0,7
6,1215,3,4,720.0,720.0,2.0,720,3,1940,3,1965.0,1950,0,1,0,0.0,6
9,1743,5,5,1739.0,927.0,3.0,1743,5,2008,2,2008.0,2008,4,2,1,284.0,8
5,1026,4,3,1026.0,308.0,1.0,1026,4,1977,1,1977.0,2004,0,1,0,0.0,5
9,1842,4,4,1842.0,894.0,3.0,1842,5,1981,3,1981.0,1987,4,0,0,0.0,5
7,1986,3,3,768.0,486.0,2.0,1186,3,1965,1,1965.0,1990,2,2,0,176.0,7
7,1208,4,4,1187.0,632.0,2.0,1208,4,2006,2,2006.0,2006,0,2,1,24.0,6
7,1422,4,4,1422.0,626.0,2.0,1422,4,2004,2,2004.0,2004,0,2,1,106.0,7
4,1220,3,3,836.0,396.0,2.0,1220,2,1951,1,1951.0,1951,0,1,0,0.0,6
5,1126,3,5,1126.0,540.0,2.0,1126,4,1977,2,1977.0,1977,0,2,1,0.0,6
5,1384,3,3,1015.0,896.0,2.0,1384,3,1956,1,2001.0,2001,0,1,0,0.0,6
6,1127,3,3,1127.0,480.0,2.0,1127,3,1976,1,1991.0,1976,1,1,0,84.0,6
6,1855,3,3,994.0,325.0,1.0,1216,3,1954,1,1954.0,1972,0,2,0,0.0,7
5,1236,3,3,912.0,288.0,1.0,1236,3,1961,1,1961.0,1994,3,1,0,0.0,6
8,2365,4,4,1252.0,856.0,3.0,1268,4,1999,2,1999.0,1999,4,2,1,673.0,8
6,2654,3,4,1054.0,619.0,2.0,1512,3,1968,1,1968.0,1984,4,2,0,220.0,9
8,2340,4,4,1236.0,787.0,3.0,1236,4,1996,2,1996.0,1996,4,2,1,402.0,9
5,1200,3,3,1200.0,0.0,0.0,1200,4,1987,0,1987.0,1988,0,3,0,0.0,5
7,1392,4,4,689.0,540.0,2.0,703,4,2007,1,2007.0,2007,0,2,1,0.0,5
6,2180,3,3,1138.0,720.0,2.0,1138,3,1915,1,2006.0,1950,4,1,0,0.0,7
6,1610,3,4,1610.0,480.0,2.0,1610,3,1977,2,1977.0,2001,3,2,1,28.0,6
7,1501,4,4,1277.0,512.0,2.0,1501,4,1986,3,1986.0,1986,3,2,0,340.0,6
4,1029,3,3,1029.0,261.0,1.0,1029,3,1961,1,1961.0,1961,0,1,0,192.0,5
5,1352,3,4,1062.0,288.0,1.0,1352,3,1958,1,1958.0,1958,0,1,0,120.0,6
5,1072,3,3,808.0,379.0,2.0,1072,3,1940,1,1940.0,1950,4,1,0,279.0,5
10,2698,5,5,1850.0,736.0,3.0,1850,5,2006,2,2006.0,2006,4,2,1,734.0,11
5,912,3,3,912.0,252.0,1.0,912,3,1962,1,1962.0,1962,0,1,0,60.0,6
4,1152,3,3,0.0,0.0,0.0,1152,0,1955,0,1955.0,1955,0,2,1,0.0,6
7,1450,3,3,624.0,288.0,1.0,730,3,1920,1,1935.0,1965,0,1,0,0.0,7
5,1073,3,3,1073.0,326.0,1.0,1073,3,1921,1,1968.0,1968,0,1,0,0.0,4
5,1458,3,3,1176.0,512.0,2.0,1458,3,1967,1,1967.0,1967,3,1,0,450.0,7
7,1486,4,4,1461.0,566.0,2.0,1486,4,2006,2,2006.0,2006,0,2,1,170.0,7
5,1774,3,3,552.0,384.0,1.0,904,3,1961,1,1961.0,1961,3,2,0,0.0,8
5,1479,3,3,864.0,275.0,1.0,864,3,1969,3,1969.0,1969,0,2,0,0.0,8
8,1504,4,4,1504.0,510.0,2.0,1504,4,2006,3,2006.0,2006,0,2,1,60.0,7
7,1894,4,4,817.0,510.0,2.0,824,4,2002,3,2002.0,2003,4,2,1,44.0,8
8,1278,4,4,1278.0,584.0,2.0,1278,4,2006,2,2006.0,2006,0,2,1,0.0,5
8,2263,4,4,1141.0,420.0,2.0,1165,4,1998,3,1998.0,1998,3,2,1,650.0,10
7,2787,3,3,1168.0,820.0,4.0,1168,5,2000,3,2000.0,2000,3,4,1,23.0,8
7,1414,4,4,707.0,403.0,2.0,707,4,2002,3,2002.0,2002,4,2,1,0.0,6
6,1302,3,4,1302.0,309.0,1.0,1302,4,1964,2,1964.0,1991,0,2,0,108.0,7
8,1419,4,4,408.0,527.0,2.0,779,4,2002,3,2002.0,2002,3,2,1,0.0,7
6,1220,3,3,1625.0,944.0,2.0,1220,3,1971,1,1971.0,1971,3,2,0,176.0,6
6,1982,3,3,572.0,501.0,2.0,1182,3,1986,3,1986.0,1986,3,2,0,242.0,6
6,848,4,4,848.0,420.0,2.0,848,4,2003,3,2003.0,2003,0,1,1,170.0,4
8,1648,5,5,1596.0,482.0,2.0,1648,5,2007,3,2007.0,2008,4,2,1,174.0,5
8,1337,4,4,1337.0,462.0,2.0,1337,4,1989,2,1989.0,1989,3,2,1,0.0,5
5,1717,3,3,901.0,410.0,1.0,1125,4,1940,1,1940.0,1950,4,1,0,0.0,7
5,1104,3,3,1104.0,384.0,1.0,1104,3,1956,2,1956.0,1958,0,1,0,0.0,5
5,907,3,3,907.0,343.0,1.0,907,4,1978,1,1978.0,1978,0,1,0,76.0,5
7,1652,4,4,782.0,532.0,2.0,782,4,2000,2,2000.0,2000,0,2,1,120.0,6
6,2640,3,4,932.0,515.0,2.0,1271,3,1967,2,1967.0,1997,3,2,1,256.0,8
5,1034,3,3,735.0,240.0,1.0,735,3,1940,1,1940.0,1950,0,1,0,0.0,5
5,1513,3,3,0.0,400.0,2.0,1513,0,1979,1,1979.0,1979,0,2,0,0.0,8
8,1498,4,4,1498.0,844.0,3.0,1498,5,2005,3,2005.0,2006,4,2,1,76.0,7
5,1053,3,4,1053.0,692.0,2.0,1053,3,1963,2,1994.0,1963,0,1,0,0.0,6
6,1293,3,3,1178.0,452.0,2.0,1293,3,1954,2,1954.0,1954,0,2,0,28.0,5
9,2020,5,5,2020.0,896.0,3.0,2020,5,2008,2,2008.0,2008,4,2,1,450.0,7
7,2448,3,3,1438.0,441.0,2.0,1900,3,1962,2,1962.0,1998,4,3,0,0.0,9
6,1732,4,4,741.0,476.0,2.0,977,4,1985,3,1985.0,1985,3,2,0,336.0,7
